7.10000000,0.71000000,0.00000000,1.90000000,0.08000000,14.00000000,35.00000000,0.99720000,3.47000000,0.55000000,9.40000000,5.00000000
7.80000000,0.64500000,0.00000000,2.00000000,0.08200000,8.00000000,16.00000000,0.99640000,3.38000000,0.59000000,9.80000000,6.00000000
6.70000000,0.67500000,0.07000000,2.40000000,0.08900000,17.00000000,82.00000000,0.99580000,3.35000000,0.54000000,10.10000000,5.00000000
6.90000000,0.68500000,0.00000000,2.50000000,0.10500000,22.00000000,37.00000000,0.99660000,3.46000000,0.57000000,10.60000000,6.00000000
8.30000000,0.65500000,0.12000000,2.30000000,0.08300000,15.00000000,113.00000000,0.99660000,3.17000000,0.66000000,9.80000000,5.00000000
6.90000000,0.60500000,0.12000000,10.70000000,0.07300000,40.00000000,83.00000000,0.99930000,3.45000000,0.52000000,9.40000000,6.00000000
5.20000000,0.32000000,0.25000000,1.80000000,0.10300000,13.00000000,50.00000000,0.99570000,3.38000000,0.55000000,9.20000000,5.00000000
7.80000000,0.64500000,0.00000000,5.50000000,0.08600000,5.00000000,18.00000000,0.99860000,3.40000000,0.55000000,9.60000000,6.00000000
7.80000000,0.60000000,0.14000000,2.40000000,0.08600000,3.00000000,15.00000000,0.99750000,3.42000000,0.60000000,10.80000000,6.00000000
8.10000000,0.38000000,0.28000000,2.10000000,0.06600000,13.00000000,30.00000000,0.99680000,3.23000000,0.73000000,9.70000000,7.00000000
5.70000000,1.13000000,0.09000000,1.50000000,0.17200000,7.00000000,19.00000000,0.99400000,3.50000000,0.48000000,9.80000000,4.00000000
7.30000000,0.45000000,0.36000000,5.90000000,0.07400000,12.00000000,87.00000000,0.99780000,3.33000000,0.83000000,10.50000000,5.00000000
7.30000000,0.45000000,0.36000000,5.90000000,0.07400000,12.00000000,87.00000000,0.99780000,3.33000000,0.83000000,10.50000000,5.00000000
8.80000000,0.61000000,0.30000000,2.80000000,0.08800000,17.00000000,46.00000000,0.99760000,3.26000000,0.51000000,9.30000000,4.00000000
7.50000000,0.49000000,0.20000000,2.60000000,0.33200000,8.00000000,14.00000000,0.99680000,3.21000000,0.90000000,10.50000000,6.00000000
8.10000000,0.66000000,0.22000000,2.20000000,0.06900000,9.00000000,23.00000000,0.99680000,3.30000000,1.20000000,10.30000000,5.00000000
6.80000000,0.67000000,0.02000000,1.80000000,0.05000000,5.00000000,11.00000000,0.99620000,3.48000000,0.52000000,9.50000000,5.00000000
4.60000000,0.52000000,0.15000000,2.10000000,0.05400000,8.00000000,65.00000000,0.99340000,3.90000000,0.56000000,13.10000000,4.00000000
7.70000000,0.93500000,0.43000000,2.20000000,0.11400000,22.00000000,114.00000000,0.99700000,3.25000000,0.73000000,9.20000000,5.00000000
8.70000000,0.29000000,0.52000000,1.60000000,0.11300000,12.00000000,37.00000000,0.99690000,3.25000000,0.58000000,9.50000000,5.00000000
6.40000000,0.40000000,0.23000000,1.60000000,0.06600000,5.00000000,12.00000000,0.99580000,3.34000000,0.56000000,9.20000000,5.00000000
5.60000000,0.31000000,0.37000000,1.40000000,0.07400000,12.00000000,96.00000000,0.99540000,3.32000000,0.58000000,9.20000000,5.00000000
8.80000000,0.66000000,0.26000000,1.70000000,0.07400000,4.00000000,23.00000000,0.99710000,3.15000000,0.74000000,9.20000000,5.00000000
6.60000000,0.52000000,0.04000000,2.20000000,0.06900000,8.00000000,15.00000000,0.99560000,3.40000000,0.63000000,9.40000000,6.00000000
6.60000000,0.50000000,0.04000000,2.10000000,0.06800000,6.00000000,14.00000000,0.99550000,3.39000000,0.64000000,9.40000000,6.00000000
8.60000000,0.38000000,0.36000000,3.00000000,0.08100000,30.00000000,119.00000000,0.99700000,3.20000000,0.56000000,9.40000000,5.00000000
7.60000000,0.51000000,0.15000000,2.80000000,0.11000000,33.00000000,73.00000000,0.99550000,3.17000000,0.63000000,10.20000000,6.00000000
7.70000000,0.62000000,0.04000000,3.80000000,0.08400000,25.00000000,45.00000000,0.99780000,3.34000000,0.53000000,9.50000000,5.00000000
10.20000000,0.42000000,0.57000000,3.40000000,0.07000000,4.00000000,10.00000000,0.99710000,3.04000000,0.63000000,9.60000000,5.00000000
7.50000000,0.63000000,0.12000000,5.10000000,0.11100000,50.00000000,110.00000000,0.99830000,3.26000000,0.77000000,9.40000000,5.00000000
7.80000000,0.59000000,0.18000000,2.30000000,0.07600000,17.00000000,54.00000000,0.99750000,3.43000000,0.59000000,10.00000000,5.00000000
7.30000000,0.39000000,0.31000000,2.40000000,0.07400000,9.00000000,46.00000000,0.99620000,3.41000000,0.54000000,9.40000000,6.00000000
8.80000000,0.40000000,0.40000000,2.20000000,0.07900000,19.00000000,52.00000000,0.99800000,3.44000000,0.64000000,9.20000000,5.00000000
7.70000000,0.69000000,0.49000000,1.80000000,0.11500000,20.00000000,112.00000000,0.99680000,3.21000000,0.71000000,9.30000000,5.00000000
7.50000000,0.52000000,0.16000000,1.90000000,0.08500000,12.00000000,35.00000000,0.99680000,3.38000000,0.62000000,9.50000000,7.00000000
7.00000000,0.73500000,0.05000000,2.00000000,0.08100000,13.00000000,54.00000000,0.99660000,3.39000000,0.57000000,9.80000000,5.00000000
7.20000000,0.72500000,0.05000000,4.65000000,0.08600000,4.00000000,11.00000000,0.99620000,3.41000000,0.39000000,10.90000000,5.00000000
7.20000000,0.72500000,0.05000000,4.65000000,0.08600000,4.00000000,11.00000000,0.99620000,3.41000000,0.39000000,10.90000000,5.00000000
7.50000000,0.52000000,0.11000000,1.50000000,0.07900000,11.00000000,39.00000000,0.99680000,3.42000000,0.58000000,9.60000000,5.00000000
6.60000000,0.70500000,0.07000000,1.60000000,0.07600000,6.00000000,15.00000000,0.99620000,3.44000000,0.58000000,10.70000000,5.00000000
9.30000000,0.32000000,0.57000000,2.00000000,0.07400000,27.00000000,65.00000000,0.99690000,3.28000000,0.79000000,10.70000000,5.00000000
8.00000000,0.70500000,0.05000000,1.90000000,0.07400000,8.00000000,19.00000000,0.99620000,3.34000000,0.95000000,10.50000000,6.00000000
7.70000000,0.63000000,0.08000000,1.90000000,0.07600000,15.00000000,27.00000000,0.99670000,3.32000000,0.54000000,9.50000000,6.00000000
7.70000000,0.67000000,0.23000000,2.10000000,0.08800000,17.00000000,96.00000000,0.99620000,3.32000000,0.48000000,9.50000000,5.00000000
7.70000000,0.69000000,0.22000000,1.90000000,0.08400000,18.00000000,94.00000000,0.99610000,3.31000000,0.48000000,9.50000000,5.00000000
8.30000000,0.67500000,0.26000000,2.10000000,0.08400000,11.00000000,43.00000000,0.99760000,3.31000000,0.53000000,9.20000000,4.00000000
9.70000000,0.32000000,0.54000000,2.50000000,0.09400000,28.00000000,83.00000000,0.99840000,3.28000000,0.82000000,9.60000000,5.00000000
8.80000000,0.41000000,0.64000000,2.20000000,0.09300000,9.00000000,42.00000000,0.99860000,3.54000000,0.66000000,10.50000000,5.00000000
8.80000000,0.41000000,0.64000000,2.20000000,0.09300000,9.00000000,42.00000000,0.99860000,3.54000000,0.66000000,10.50000000,5.00000000
6.80000000,0.78500000,0.00000000,2.40000000,0.10400000,14.00000000,30.00000000,0.99660000,3.52000000,0.55000000,10.70000000,6.00000000
6.70000000,0.75000000,0.12000000,2.00000000,0.08600000,12.00000000,80.00000000,0.99580000,3.38000000,0.52000000,10.10000000,5.00000000
8.30000000,0.62500000,0.20000000,1.50000000,0.08000000,27.00000000,119.00000000,0.99720000,3.16000000,1.12000000,9.10000000,4.00000000
6.20000000,0.45000000,0.20000000,1.60000000,0.06900000,3.00000000,15.00000000,0.99580000,3.41000000,0.56000000,9.20000000,5.00000000
7.80000000,0.43000000,0.70000000,1.90000000,0.46400000,22.00000000,67.00000000,0.99740000,3.13000000,1.28000000,9.40000000,5.00000000
7.40000000,0.50000000,0.47000000,2.00000000,0.08600000,21.00000000,73.00000000,0.99700000,3.36000000,0.57000000,9.10000000,5.00000000
7.30000000,0.67000000,0.26000000,1.80000000,0.40100000,16.00000000,51.00000000,0.99690000,3.16000000,1.14000000,9.40000000,5.00000000
6.30000000,0.30000000,0.48000000,1.80000000,0.06900000,18.00000000,61.00000000,0.99590000,3.44000000,0.78000000,10.30000000,6.00000000
6.90000000,0.55000000,0.15000000,2.20000000,0.07600000,19.00000000,40.00000000,0.99610000,3.41000000,0.59000000,10.10000000,5.00000000
8.60000000,0.49000000,0.28000000,1.90000000,0.11000000,20.00000000,136.00000000,0.99720000,2.93000000,1.95000000,9.90000000,6.00000000
7.70000000,0.49000000,0.26000000,1.90000000,0.06200000,9.00000000,31.00000000,0.99660000,3.39000000,0.64000000,9.60000000,5.00000000
9.30000000,0.39000000,0.44000000,2.10000000,0.10700000,34.00000000,125.00000000,0.99780000,3.14000000,1.22000000,9.50000000,5.00000000
7.00000000,0.62000000,0.08000000,1.80000000,0.07600000,8.00000000,24.00000000,0.99780000,3.48000000,0.53000000,9.00000000,5.00000000
7.90000000,0.52000000,0.26000000,1.90000000,0.07900000,42.00000000,140.00000000,0.99640000,3.23000000,0.54000000,9.50000000,5.00000000
8.60000000,0.49000000,0.28000000,1.90000000,0.11000000,20.00000000,136.00000000,0.99720000,2.93000000,1.95000000,9.90000000,6.00000000
8.60000000,0.49000000,0.29000000,2.00000000,0.11000000,19.00000000,133.00000000,0.99720000,2.93000000,1.98000000,9.80000000,5.00000000
7.70000000,0.49000000,0.26000000,1.90000000,0.06200000,9.00000000,31.00000000,0.99660000,3.39000000,0.64000000,9.60000000,5.00000000
5.00000000,1.02000000,0.04000000,1.40000000,0.04500000,41.00000000,85.00000000,0.99380000,3.75000000,0.48000000,10.50000000,4.00000000
4.70000000,0.60000000,0.17000000,2.30000000,0.05800000,17.00000000,106.00000000,0.99320000,3.85000000,0.60000000,12.90000000,6.00000000
6.80000000,0.77500000,0.00000000,3.00000000,0.10200000,8.00000000,23.00000000,0.99650000,3.45000000,0.56000000,10.70000000,5.00000000
7.00000000,0.50000000,0.25000000,2.00000000,0.07000000,3.00000000,22.00000000,0.99630000,3.25000000,0.63000000,9.20000000,5.00000000
7.60000000,0.90000000,0.06000000,2.50000000,0.07900000,5.00000000,10.00000000,0.99670000,3.39000000,0.56000000,9.80000000,5.00000000
8.10000000,0.54500000,0.18000000,1.90000000,0.08000000,13.00000000,35.00000000,0.99720000,3.30000000,0.59000000,9.00000000,6.00000000
8.30000000,0.61000000,0.30000000,2.10000000,0.08400000,11.00000000,50.00000000,0.99720000,3.40000000,0.61000000,10.20000000,6.00000000
7.80000000,0.50000000,0.30000000,1.90000000,0.07500000,8.00000000,22.00000000,0.99590000,3.31000000,0.56000000,10.40000000,6.00000000
8.10000000,0.54500000,0.18000000,1.90000000,0.08000000,13.00000000,35.00000000,0.99720000,3.30000000,0.59000000,9.00000000,6.00000000
8.10000000,0.57500000,0.22000000,2.10000000,0.07700000,12.00000000,65.00000000,0.99670000,3.29000000,0.51000000,9.20000000,5.00000000
7.20000000,0.49000000,0.24000000,2.20000000,0.07000000,5.00000000,36.00000000,0.99600000,3.33000000,0.48000000,9.40000000,5.00000000
8.10000000,0.57500000,0.22000000,2.10000000,0.07700000,12.00000000,65.00000000,0.99670000,3.29000000,0.51000000,9.20000000,5.00000000
7.80000000,0.41000000,0.68000000,1.70000000,0.46700000,18.00000000,69.00000000,0.99730000,3.08000000,1.31000000,9.30000000,5.00000000
6.20000000,0.63000000,0.31000000,1.70000000,0.08800000,15.00000000,64.00000000,0.99690000,3.46000000,0.79000000,9.30000000,5.00000000
8.00000000,0.33000000,0.53000000,2.50000000,0.09100000,18.00000000,80.00000000,0.99760000,3.37000000,0.80000000,9.60000000,6.00000000
8.10000000,0.78500000,0.52000000,2.00000000,0.12200000,37.00000000,153.00000000,0.99690000,3.21000000,0.69000000,9.30000000,5.00000000
7.80000000,0.56000000,0.19000000,1.80000000,0.10400000,12.00000000,47.00000000,0.99640000,3.19000000,0.93000000,9.50000000,5.00000000
8.40000000,0.62000000,0.09000000,2.20000000,0.08400000,11.00000000,108.00000000,0.99640000,3.15000000,0.66000000,9.80000000,5.00000000
8.40000000,0.60000000,0.10000000,2.20000000,0.08500000,14.00000000,111.00000000,0.99640000,3.15000000,0.66000000,9.80000000,5.00000000
10.10000000,0.31000000,0.44000000,2.30000000,0.08000000,22.00000000,46.00000000,0.99880000,3.32000000,0.67000000,9.70000000,6.00000000
7.80000000,0.56000000,0.19000000,1.80000000,0.10400000,12.00000000,47.00000000,0.99640000,3.19000000,0.93000000,9.50000000,5.00000000
9.40000000,0.40000000,0.31000000,2.20000000,0.09000000,13.00000000,62.00000000,0.99660000,3.07000000,0.63000000,10.50000000,6.00000000
8.30000000,0.54000000,0.28000000,1.90000000,0.07700000,11.00000000,40.00000000,0.99780000,3.39000000,0.61000000,10.00000000,6.00000000
7.80000000,0.56000000,0.12000000,2.00000000,0.08200000,7.00000000,28.00000000,0.99700000,3.37000000,0.50000000,9.40000000,6.00000000
8.80000000,0.55000000,0.04000000,2.20000000,0.11900000,14.00000000,56.00000000,0.99620000,3.21000000,0.60000000,10.90000000,6.00000000
7.00000000,0.69000000,0.08000000,1.80000000,0.09700000,22.00000000,89.00000000,0.99590000,3.34000000,0.54000000,9.20000000,6.00000000
7.30000000,1.07000000,0.09000000,1.70000000,0.17800000,10.00000000,89.00000000,0.99620000,3.30000000,0.57000000,9.00000000,5.00000000
8.80000000,0.55000000,0.04000000,2.20000000,0.11900000,14.00000000,56.00000000,0.99620000,3.21000000,0.60000000,10.90000000,6.00000000
7.30000000,0.69500000,0.00000000,2.50000000,0.07500000,3.00000000,13.00000000,0.99800000,3.49000000,0.52000000,9.20000000,5.00000000
8.00000000,0.71000000,0.00000000,2.60000000,0.08000000,11.00000000,34.00000000,0.99760000,3.44000000,0.53000000,9.50000000,5.00000000
7.80000000,0.50000000,0.17000000,1.60000000,0.08200000,21.00000000,102.00000000,0.99600000,3.39000000,0.48000000,9.50000000,5.00000000
9.00000000,0.62000000,0.04000000,1.90000000,0.14600000,27.00000000,90.00000000,0.99840000,3.16000000,0.70000000,9.40000000,5.00000000
8.20000000,1.33000000,0.00000000,1.70000000,0.08100000,3.00000000,12.00000000,0.99640000,3.53000000,0.49000000,10.90000000,5.00000000
8.10000000,1.33000000,0.00000000,1.80000000,0.08200000,3.00000000,12.00000000,0.99640000,3.54000000,0.48000000,10.90000000,5.00000000
8.00000000,0.59000000,0.16000000,1.80000000,0.06500000,3.00000000,16.00000000,0.99620000,3.42000000,0.92000000,10.50000000,7.00000000
6.10000000,0.38000000,0.15000000,1.80000000,0.07200000,6.00000000,19.00000000,0.99550000,3.42000000,0.57000000,9.40000000,5.00000000
8.00000000,0.74500000,0.56000000,2.00000000,0.11800000,30.00000000,134.00000000,0.99680000,3.24000000,0.66000000,9.40000000,5.00000000
5.60000000,0.50000000,0.09000000,2.30000000,0.04900000,17.00000000,99.00000000,0.99370000,3.63000000,0.63000000,13.00000000,5.00000000
5.60000000,0.50000000,0.09000000,2.30000000,0.04900000,17.00000000,99.00000000,0.99370000,3.63000000,0.63000000,13.00000000,5.00000000
6.60000000,0.50000000,0.01000000,1.50000000,0.06000000,17.00000000,26.00000000,0.99520000,3.40000000,0.58000000,9.80000000,6.00000000
7.90000000,1.04000000,0.05000000,2.20000000,0.08400000,13.00000000,29.00000000,0.99590000,3.22000000,0.55000000,9.90000000,6.00000000
8.40000000,0.74500000,0.11000000,1.90000000,0.09000000,16.00000000,63.00000000,0.99650000,3.19000000,0.82000000,9.60000000,5.00000000
8.30000000,0.71500000,0.15000000,1.80000000,0.08900000,10.00000000,52.00000000,0.99680000,3.23000000,0.77000000,9.50000000,5.00000000
7.20000000,0.41500000,0.36000000,2.00000000,0.08100000,13.00000000,45.00000000,0.99720000,3.48000000,0.64000000,9.20000000,5.00000000
7.80000000,0.56000000,0.19000000,2.10000000,0.08100000,15.00000000,105.00000000,0.99620000,3.33000000,0.54000000,9.50000000,5.00000000
7.80000000,0.56000000,0.19000000,2.00000000,0.08100000,17.00000000,108.00000000,0.99620000,3.32000000,0.54000000,9.50000000,5.00000000
8.40000000,0.74500000,0.11000000,1.90000000,0.09000000,16.00000000,63.00000000,0.99650000,3.19000000,0.82000000,9.60000000,5.00000000
8.30000000,0.71500000,0.15000000,1.80000000,0.08900000,10.00000000,52.00000000,0.99680000,3.23000000,0.77000000,9.50000000,5.00000000
5.20000000,0.34000000,0.00000000,1.80000000,0.05000000,27.00000000,63.00000000,0.99160000,3.68000000,0.79000000,14.00000000,6.00000000
6.30000000,0.39000000,0.08000000,1.70000000,0.06600000,3.00000000,20.00000000,0.99540000,3.34000000,0.58000000,9.40000000,5.00000000
5.20000000,0.34000000,0.00000000,1.80000000,0.05000000,27.00000000,63.00000000,0.99160000,3.68000000,0.79000000,14.00000000,6.00000000
8.10000000,0.67000000,0.55000000,1.80000000,0.11700000,32.00000000,141.00000000,0.99680000,3.17000000,0.62000000,9.40000000,5.00000000
5.80000000,0.68000000,0.02000000,1.80000000,0.08700000,21.00000000,94.00000000,0.99440000,3.54000000,0.52000000,10.00000000,5.00000000
7.60000000,0.49000000,0.26000000,1.60000000,0.23600000,10.00000000,88.00000000,0.99680000,3.11000000,0.80000000,9.30000000,5.00000000
6.90000000,0.49000000,0.10000000,2.30000000,0.07400000,12.00000000,30.00000000,0.99590000,3.42000000,0.58000000,10.20000000,6.00000000
8.20000000,0.40000000,0.44000000,2.80000000,0.08900000,11.00000000,43.00000000,0.99750000,3.53000000,0.61000000,10.50000000,6.00000000
7.30000000,0.33000000,0.47000000,2.10000000,0.07700000,5.00000000,11.00000000,0.99580000,3.33000000,0.53000000,10.30000000,6.00000000
9.20000000,0.52000000,1.00000000,3.40000000,0.61000000,32.00000000,69.00000000,0.99960000,2.74000000,2.00000000,9.40000000,4.00000000
7.50000000,0.60000000,0.03000000,1.80000000,0.09500000,25.00000000,99.00000000,0.99500000,3.35000000,0.54000000,10.10000000,5.00000000
7.50000000,0.60000000,0.03000000,1.80000000,0.09500000,25.00000000,99.00000000,0.99500000,3.35000000,0.54000000,10.10000000,5.00000000
7.10000000,0.43000000,0.42000000,5.50000000,0.07000000,29.00000000,129.00000000,0.99730000,3.42000000,0.72000000,10.50000000,5.00000000
7.10000000,0.43000000,0.42000000,5.50000000,0.07100000,28.00000000,128.00000000,0.99730000,3.42000000,0.71000000,10.50000000,5.00000000
7.10000000,0.43000000,0.42000000,5.50000000,0.07000000,29.00000000,129.00000000,0.99730000,3.42000000,0.72000000,10.50000000,5.00000000
7.10000000,0.43000000,0.42000000,5.50000000,0.07100000,28.00000000,128.00000000,0.99730000,3.42000000,0.71000000,10.50000000,5.00000000
7.10000000,0.68000000,0.00000000,2.20000000,0.07300000,12.00000000,22.00000000,0.99690000,3.48000000,0.50000000,9.30000000,5.00000000
6.80000000,0.60000000,0.18000000,1.90000000,0.07900000,18.00000000,86.00000000,0.99680000,3.59000000,0.57000000,9.30000000,6.00000000
7.60000000,0.95000000,0.03000000,2.00000000,0.09000000,7.00000000,20.00000000,0.99590000,3.20000000,0.56000000,9.60000000,5.00000000
7.60000000,0.68000000,0.02000000,1.30000000,0.07200000,9.00000000,20.00000000,0.99650000,3.17000000,1.08000000,9.20000000,4.00000000
7.80000000,0.53000000,0.04000000,1.70000000,0.07600000,17.00000000,31.00000000,0.99640000,3.33000000,0.56000000,10.00000000,6.00000000
7.40000000,0.60000000,0.26000000,7.30000000,0.07000000,36.00000000,121.00000000,0.99820000,3.37000000,0.49000000,9.40000000,5.00000000
7.30000000,0.59000000,0.26000000,7.20000000,0.07000000,35.00000000,121.00000000,0.99810000,3.37000000,0.49000000,9.40000000,5.00000000
7.80000000,0.63000000,0.48000000,1.70000000,0.10000000,14.00000000,96.00000000,0.99610000,3.19000000,0.62000000,9.50000000,5.00000000
6.80000000,0.64000000,0.10000000,2.10000000,0.08500000,18.00000000,101.00000000,0.99560000,3.34000000,0.52000000,10.20000000,5.00000000
7.30000000,0.55000000,0.03000000,1.60000000,0.07200000,17.00000000,42.00000000,0.99560000,3.37000000,0.48000000,9.00000000,4.00000000
6.80000000,0.63000000,0.07000000,2.10000000,0.08900000,11.00000000,44.00000000,0.99530000,3.47000000,0.55000000,10.40000000,6.00000000
7.50000000,0.70500000,0.24000000,1.80000000,0.36000000,15.00000000,63.00000000,0.99640000,3.00000000,1.59000000,9.50000000,5.00000000
7.90000000,0.88500000,0.03000000,1.80000000,0.05800000,4.00000000,8.00000000,0.99720000,3.36000000,0.33000000,9.10000000,4.00000000
8.00000000,0.42000000,0.17000000,2.00000000,0.07300000,6.00000000,18.00000000,0.99720000,3.29000000,0.61000000,9.20000000,6.00000000
8.00000000,0.42000000,0.17000000,2.00000000,0.07300000,6.00000000,18.00000000,0.99720000,3.29000000,0.61000000,9.20000000,6.00000000
7.40000000,0.62000000,0.05000000,1.90000000,0.06800000,24.00000000,42.00000000,0.99610000,3.42000000,0.57000000,11.50000000,6.00000000
7.30000000,0.38000000,0.21000000,2.00000000,0.08000000,7.00000000,35.00000000,0.99610000,3.33000000,0.47000000,9.50000000,5.00000000
6.90000000,0.50000000,0.04000000,1.50000000,0.08500000,19.00000000,49.00000000,0.99580000,3.35000000,0.78000000,9.50000000,5.00000000
7.30000000,0.38000000,0.21000000,2.00000000,0.08000000,7.00000000,35.00000000,0.99610000,3.33000000,0.47000000,9.50000000,5.00000000
7.50000000,0.52000000,0.42000000,2.30000000,0.08700000,8.00000000,38.00000000,0.99720000,3.58000000,0.61000000,10.50000000,6.00000000
7.00000000,0.80500000,0.00000000,2.50000000,0.06800000,7.00000000,20.00000000,0.99690000,3.48000000,0.56000000,9.60000000,5.00000000
8.80000000,0.61000000,0.14000000,2.40000000,0.06700000,10.00000000,42.00000000,0.99690000,3.19000000,0.59000000,9.50000000,5.00000000
8.80000000,0.61000000,0.14000000,2.40000000,0.06700000,10.00000000,42.00000000,0.99690000,3.19000000,0.59000000,9.50000000,5.00000000
8.90000000,0.61000000,0.49000000,2.00000000,0.27000000,23.00000000,110.00000000,0.99720000,3.12000000,1.02000000,9.30000000,5.00000000
7.20000000,0.73000000,0.02000000,2.50000000,0.07600000,16.00000000,42.00000000,0.99720000,3.44000000,0.52000000,9.30000000,5.00000000
6.80000000,0.61000000,0.20000000,1.80000000,0.07700000,11.00000000,65.00000000,0.99710000,3.54000000,0.58000000,9.30000000,5.00000000
6.70000000,0.62000000,0.21000000,1.90000000,0.07900000,8.00000000,62.00000000,0.99700000,3.52000000,0.58000000,9.30000000,6.00000000
8.90000000,0.31000000,0.57000000,2.00000000,0.11100000,26.00000000,85.00000000,0.99710000,3.26000000,0.53000000,9.70000000,5.00000000
7.40000000,0.39000000,0.48000000,2.00000000,0.08200000,14.00000000,67.00000000,0.99720000,3.34000000,0.55000000,9.20000000,5.00000000
7.70000000,0.70500000,0.10000000,2.60000000,0.08400000,9.00000000,26.00000000,0.99760000,3.39000000,0.49000000,9.70000000,5.00000000
7.90000000,0.50000000,0.33000000,2.00000000,0.08400000,15.00000000,143.00000000,0.99680000,3.20000000,0.55000000,9.50000000,5.00000000
7.90000000,0.49000000,0.32000000,1.90000000,0.08200000,17.00000000,144.00000000,0.99680000,3.20000000,0.55000000,9.50000000,5.00000000
8.20000000,0.50000000,0.35000000,2.90000000,0.07700000,21.00000000,127.00000000,0.99760000,3.23000000,0.62000000,9.40000000,5.00000000
6.40000000,0.37000000,0.25000000,1.90000000,0.07400000,21.00000000,49.00000000,0.99740000,3.57000000,0.62000000,9.80000000,6.00000000
6.80000000,0.63000000,0.12000000,3.80000000,0.09900000,16.00000000,126.00000000,0.99690000,3.28000000,0.61000000,9.50000000,5.00000000
7.60000000,0.55000000,0.21000000,2.20000000,0.07100000,7.00000000,28.00000000,0.99640000,3.28000000,0.55000000,9.70000000,5.00000000
